"id_entri","versi_kbji","kode","kode_normalisasi","jumlah_digit","tingkat","kedalaman","urutan","kode_induk","nama_resmi","uraian_resmi","kode_golongan_pokok","nama_golongan_pokok","kode_subgolongan_pokok","nama_subgolongan_pokok","kode_golongan","nama_golongan","kode_subgolongan","nama_subgolongan","jalur_kode","jalur_nama","jumlah_anak_langsung","jumlah_jabatan_turunan","kelompok_sisa","nama_pencarian","halaman_pdf_mulai","halaman_pdf_selesai","halaman_cetak_mulai","halaman_cetak_selesai","status_validasi"
"E00699","2026","2166.03","216603","6","Jabatan","5","699","2166","DESAINER GRAFIS","Desainer grafis merancang pola-pola grafis untuk keperluan penerbitan, media
cetak, dan elektronik, seperti brosur dan iklan produk dengan menarik. Tugasnya
meliputi menentukan tujuan dan kendala dari desain grafis yang akan dibuat
berdasarkan hasil konsultasi dengan pelanggan dan stakeholder; melakukan
penelitian dan menganalisis kebutuhan atau permintaan; memilih unsur dan
elemen yang akan dituangkan dalam rancangan grafis; dan merancang pola
grafis untuk keperluan karya untuk penerbitan, media cetak, dan elektronik,
seperti brosur dan iklan produk dengan menarik.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.03","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > DESAINER GRAFIS","0","0","tidak","desainer grafis","341","341","309","309","lolos_struktur_otomatis_belum_review_manual"
"E00700","2026","2166.04","216604","6","Jabatan","5","700","2166","ILUSTRATOR TEKNIK","Ilustrator teknik menggambar ilustrasi teknik untuk brosur, buku referensi, dan
pedoman teknik yang berhubungan dengan perakitan, pemasangan,
pengoperasian atau pemakaian, pemeliharaan, dan perbaikan mesin dan
peralatan lain. Tugasnya meliputi memeriksa mesin, peralatan, atau produk yang
akan dibuat ilustrasinya, cetak biru dan spesifikasi, foto atau contoh-contoh,
sumber bahan lain, serta ringkasan yang diperlukan dan proses reproduksinya;
dan menyisipkan gambar dalam bentuk skema, perspektif, diagonal, diperbesar,
dan bentuk lain untuk fungsi, hubungan, dan jenjang urutan perakitan bagian-
bagian atau komponen mengenai suatu objek atau untuk menggambarkan
metode operasi dan penyesuaian cara pemeliharaan serta peraturan mengenai
keselamatan kerja.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.04","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > ILUSTRATOR TEKNIK","0","0","tidak","ilustrator teknik","341","341","309","309","lolos_struktur_otomatis_belum_review_manual"
"E00701","2026","2166.05","216605","6","Jabatan","5","701","2166","DESAINER PERMAINAN INTERAKTIF","Desainer permainan interaktif membuat produk permainan interaktif
menggunakan teks, data, grafik, suara, animasi, dan efek digital dan visual sesuai
standar prosedur perusahaan. Tugasnya meliputi merancang tata letak, susunan,
ukuran tampilan, naskah, dan gambar; membuat tampilan dan nuansa untuk
penempatan naskah dan gambar; merapikan tata letak dan mewarnai gambar
sesuai layout dan alur cerita permainan interaktif yang dibuat; membuat segala
grafis yang berkaitan dengan naskah permainan interaktif sesuai prosedur kerja
perusahaan; membuat gambar untuk label cover CD atau VCD sesuai dengan
kesepakatan tim dan isi cerita permainan interaktif; melaporkan hasil
pelaksanaan kegiatan dan melaksanakan tugas kedinasan lain yang diberikan
oleh atasan.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.05","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > DESAINER PERMAINAN INTERAKTIF","0","0","tidak","desainer permainan interaktif","341","342","309","310","lolos_struktur_otomatis_belum_review_manual"
"E00702","2026","2166.06","216606","6","Jabatan","5","702","2166","ILUSTRATOR","Ilustrator melakukan penyelarasan musik dan sound effect guna mendukung
visual adegan pada film untuk memperjelas maksud dari adegan tersebut dan
membuat gambar ilustrasi untuk memperjelas maksud dari sebuah tulisan.
Tugasnya meliputi mempelajari dan memahami naskah untuk disesuaikan
dengan musik dan sound effect atau ilustrasi gambar yang akan dibuat; membuat
gambar ilustrasi; membuat komposisi musik untuk keperluan ilustrasi;
melakukan penyelarasan musik dan sound effect untuk mendukung visual adegan
pada film; meninjau hasil penyelarasan atau editing untuk ketepatan durasi dan
adegan; melaporkan hasil kerja dan melakukan tugas kedinasan lain yang
diberikan oleh atasan.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.06","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > ILUSTRATOR","0","0","tidak","ilustrator","342","342","310","310","lolos_struktur_otomatis_belum_review_manual"
"E00703","2026","2166.07","216607","6","Jabatan","5","703","2166","SENIMAN LITHOGRAFI","Seniman lithografi membuat sketsa rencana hitam putih atau berwarna untuk
mengerjakan batu litografi, photo-engraving, dan proses percetakan lain.
Tugasnya meliputi memproduksi dengan tangan desain multiwarna, secara
terpisah untuk tiap-tiap warna, dan mengumpulkan sketsa yang lengkap untuk
foto engraver; mengutip gambar rencana untuk dipindahkan ke klise atau rol
cetak, mengubah dan menyesuaikan warna daripada cetakan yang akan dibuat,
dan menambahkan rincian lain atau warna pada pelat cetak fotografi atau
lithografi; menggambar bahan yang akan dilithografikan pada klise atau pelat
cetak, memberi isi, dan memperbaiki bagian gambar yang pekat ataupun
terputus dengan menggunakan pena dan tinta khusus.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.07","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > SENIMAN LITHOGRAFI","0","0","tidak","seniman lithografi","342","342","310","310","lolos_struktur_otomatis_belum_review_manual"
"E00704","2026","2166.08","216608","6","Jabatan","5","704","2166","DESAINER MULTIMEDIA","Desainer multimedia merancang konten informasi berupa media yang di
dalamnya terdapat perpaduan (kombinasi) berbagai bentuk elemen informasi,
seperti teks, video, interaktif, maupun suara untuk mencapai tujuannya, yaitu
menyampaikan informasi atau sekadar memberikan hiburan bagi target
audiensnya. Tugasnya meliputi menentukan tujuan dan kendala dari desain
melalui konsultasi dengan klien dan stakeholder; merumuskan konsep desain
untuk subjek yang akan dikomunikasikan; mempersiapkan sketsa, diagram,
ilustrasi, dan layout untuk mengomunikasikan konsep desain; negosiasi solusi
desain dengan klien, manajemen, staf penjualan, dan produksi; memilih,
menentukan, atau merekomendasikan bahan fungsional dan estetika dan media
untuk publikasi, pengiriman, atau tampilan.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.08","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > DESAINER MULTIMEDIA","0","0","tidak","desainer multimedia","342","343","310","311","lolos_struktur_otomatis_belum_review_manual"
"E00705","2026","2166.09","216609","6","Jabatan","5","705","2166","DESAINER PUBLIKASI","Desainer publikasi merancang konten informasi berupa media yang di dalamnya
terdapat perpaduan (kombinasi) berbagai bentuk elemen informasi, seperti teks,
grafik, video, interaktif, maupun suara untuk melakukan publikasi, pengumuman,
atau penerbitan. Melakukan tugas seperti desainer multimedia, tetapi tujuan
rancangan dibuat untuk keperluan publikasi, pengumuman, atau penerbitan.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.09","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > DESAINER PUBLIKASI","0","0","tidak","desainer publikasi","343","343","311","311","lolos_struktur_otomatis_belum_review_manual"
"E00706","2026","2166.10","216610","6","Jabatan","5","706","2166","DESAINER SITUS WEB","Desainer situs web membuat rancangan website. Tugasnya meliputi membuat
rancangan layout website, membuat bentuk visualnya; mengonversi dari file
Photoshop, Firework, atau Gimp ke dalam bentuk HTML dan CSS agar bisa
dijalankan dengan baik di web browser; mengatur tata letak elemen-elemen yang
ada di sebuah website sesuai dengan bentuk visual yang sudah dibuat
sebelumnya; memberi efek tambahan yang diperlukan untuk menunjang
tampilan website; dan melakukan validasi terhadap kode-kode HTML, melakukan
revisi atau update.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.10","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > DESAINER SITUS WEB","0","0","tidak","desainer situs web","343","343","311","311","lolos_struktur_otomatis_belum_review_manual"
"E00707","2026","2166.11","216611","6","Jabatan","5","707","2166","KEPALA TEKNIS KREATIF","Kepala teknis kreatif merencanakan, mengoordinasikan, dan mengendalikan
pelaksanaan kegiatan virtual production pada produksi periklanan berskala besar
dan/atau internasional, termasuk integrasi teknologi real-time engine, guna
menjamin kualitas visual, efisiensi proses produksi, serta keterpaduan kerja
lintas tim dan vendor.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.11","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > KEPALA TEKNIS KREATIF","0","0","tidak","kepala teknis kreatif","343","343","311","311","lolos_struktur_otomatis_belum_review_manual"
"E00708","2026","2166.99","216699","6","Jabatan","5","708","2166","DESAINER GRAFIS DAN MULTIMEDIA LAINNYA","Jabatan ini mencakup perancang grafis dan multimedia lainnya dari subgolongan
ini.","2","PROFESIONAL","21","AHLI ILMU PENGETAHUAN DAN TEKNIK","216","ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER","2166","DESAINER GRAFIS DAN MULTIMEDIA","2 > 21 > 216 > 2166 > 2166.99","PROFESIONAL > AHLI ILMU PENGETAHUAN DAN TEKNIK > ARSITEK, PERENCANA, SURVEYOR, DAN DESAINER > DESAINER GRAFIS DAN MULTIMEDIA > DESAINER GRAFIS DAN MULTIMEDIA LAINNYA","0","0","ya","desainer grafis dan multimedia lainnya","343","343","311","311","lolos_struktur_otomatis_belum_review_manual"
"E00709","2026","22","22","2","Subgolongan pokok","2","709","2","PROFESIONAL KESEHATAN","Profesional kesehatan mengadakan penelitian, meningkatkan atau
mengembangkan konsep, teori, dan metode operasional, serta menerapkan
pengetahuan ilmiah yang terkait dengan obat-obatan, perawatan, ilmu
kesehatan gigi, obat-obatan untuk hewan ternak, farmasi, dan promosi
kesehatan. Tugasnya meliputi melakukan penelitian dan mendapatkan
pengetahuan ilmiah melalui pembelajaran dari kelainan dan penyakit manusia
dan hewan serta cara mengobatinya; menyarankan atau menerapkan tindakan
pencegahan dan penyembuhan, atau mempromosikan kesehatan;
mempersiapkan makalah dan laporan ilmiah. Pengawasan terhadap pekerja
lainnya dapat pula dimasukkan.
Golongan dalam subgolongan pokok ini diklasifikasikan sebagai berikut
221 dokter medis;
222 profesional keperawatan dan kebidanan;
223 profesional pengobatan tradisional dan komplementer;
224 praktisi paramedis;
225 dokter hewan; dan
226 profesional kesehatan lainnya.
Catatan: dalam menggunakan ISCO dalam aplikasi untuk identifikasi, deskripsi,
atau pengukuran tenaga kerja kesehatan, sejumlah profesi dianggap sebagai
bagian tenaga kesehatan pada grup di luar golongan 22, profesional kesehatan.
Beberapa jabatan yang termasuk tetapi tidak dibatasi, yaitu konselor rehabilitasi,
ahli teknik biomedis, psikolog klinik, dan ahli pengobatan psikis.","2","PROFESIONAL","22","PROFESIONAL KESEHATAN","","","","","2 > 22","PROFESIONAL > PROFESIONAL KESEHATAN","6","106","tidak","profesional kesehatan","343","344","311","312","lolos_struktur_otomatis_belum_review_manual"
"E00710","2026","221","221","3","Golongan","3","710","22","DOKTER MEDIS","Dokter medis melakukan studi, mendiagnosis, mengobati, dan mencegah
penyakit, cedera, dan gangguan fisik dan mental lainnya pada manusia melalui
penerapan prinsip-prinsip dan prosedur kedokteran modern. Mereka
merencanakan, mengawasi, dan mengevaluasi pelaksanaan rencana perawatan
dan pengobatan oleh penyedia perawatan kesehatan lainnya, dan melakukan
pendidikan kedokteran dan kegiatan penelitian. Tugasnya meliputi melakukan
pemeriksaan fisik pasien dan wawancara medis untuk menentukan status
kesehatan mereka; memerintahkan tes diagnostik dan menganalisis temuan;
meresepkan dan melakukan pengobatan kuratif dan tindakan pencegahan;
melakukan operasi dan prosedur klinis lainnya, memantau kemajuan pasien dan
respons terhadap pengobatan; memberikan saran tentang kesehatan, nutrisi,
dan perilaku gaya hidup yang membantu pencegahan atau pengobatan penyakit
dan gangguan, mengidentifikasi dan mengelola komplikasi sebelum, selama, dan
setelah melahirkan; merencanakan, mengelola, dan melaksanakan rencana
rujukan untuk pasien yang membutuhkan layanan perawatan kesehatan khusus,
jangka panjang, atau jenis lain; bertukar informasi medis dengan profesional
kesehatan lainnya untuk memastikan perawatan berkelanjutan dan
komprehensif; pelaporan kelahiran, kematian, dan penyakit ke otoritas
pemerintah; melakukan penelitian gangguan dan penyakit manusia dan metode
preventif atau kuratif.
Subgolongan dalam golongan ini diklasifikasikan sebagai berikut
2211 praktisi dokter umum; dan
2212 praktisi dokter spesialis.","2","PROFESIONAL","22","PROFESIONAL KESEHATAN","221","DOKTER MEDIS","","","2 > 22 > 221","PROFESIONAL > PROFESIONAL KESEHATAN > DOKTER MEDIS","2","27","tidak","dokter medis","344","345","312","313","lolos_struktur_otomatis_belum_review_manual"
"E00711","2026","2211","2211","4","Subgolongan","4","711","221","PRAKTISI DOKTER UMUM","Praktisi dokter umum mendiagnosis, mengobati, dan mencegah penyakit,
cedera, dan gangguan fisik dan mental lainnya serta menjaga kesehatan umum
pada manusia melalui penerapan prinsip-prinsip dan prosedur kedokteran
modern. Mereka tidak membatasi praktik mereka pada kategori penyakit
tertentu atau metode pengobatan dan bertanggung jawab atas penyediaan
perawatan medis berkelanjutan dan komprehensif untuk individu, keluarga, dan
masyarakat. Tugasnya meliputi melakukan pemeriksaan fisik pasien dan
mewawancarai mereka serta keluarga mereka untuk menentukan status
kesehatan mereka; memerintahkan tes laboratorium, sinar-X, dan prosedur
diagnostik lainnya serta menganalisis temuan untuk menentukan sifat gangguan
atau penyakit; menyediakan perawatan medis lanjutan untuk pasien, termasuk
meresepkan, melakukan, konseling, dan pemantauan perawatan kuratif serta
tindakan pencegahan; melakukan operasi dan prosedur klinis lainnya;
menasihati individu, keluarga, dan masyarakat tentang kesehatan, gizi, dan gaya
hidup yang mencegah atau mengobati penyakit dan gangguan; memberikan
arahan kepada pasien dan keluarga untuk perawatan khusus di rumah sakit,
pusat rehabilitasi, atau jenis pusat perawatan kesehatan lainnya;
mengidentifikasi, mengelola, dan menyediakan rujukan bagi komplikasi sebelum,
selama, dan sesudah melahirkan; merekam informasi dan riwayat medis pasien
serta bertukar informasi dengan praktisi spesialis dan petugas kesehatan jika
diperlukan untuk melanjutkan perawatan medis; melaporkan kelahiran,
kematian, dan penyakit kepada otoritas pemerintah untuk memenuhi
persyaratan hukum dan profesional; melakukan penelitian di bidang kesehatan
manusia dan pelayanan medis serta menyebarluaskan temuan-temuan melalui
laporan ilmiah; dan merencanakan serta berpartisipasi dalam program yang
dirancang untuk mencegah terjadinya penyebaran penyakit umum.
Contoh jabatan yang diklasifikasikan di sini
- dokter medis daerah;
- terapis;
- praktisi medis keluarga;
- dokter umum;
- dokter medis (umum);
- petugas medis (umum);
- dokter (umum); dan
- dokter perawatan kesehatan primer.
Beberapa jabatan terkait yang diklasifikasikan di tempat lain
- dokter spesialis (pengobatan internal) - 2212;
- ahli bedah - 2212;
- psikiater - 2212;
- petugas klinis - 2240; dan
- feldscher - 2240.
Catatan: jabatan yang termasuk dalam kategori ini memerlukan penyelesaian
gelar tingkat universitas dalam pendidikan kedokteran dasar ditambah pelatihan
klinis pascasarjana atau kinerja untuk kompetensi yang setara. Praktisi medis
yang telah menyelesaikan pendidikan universitas mereka dalam pendidikan
kedokteran dasar dan melakukan pelatihan klinis pascasarjana disertakan di sini.
Walaupun pada beberapa negara praktisi dokter umum dan kedokteran keluarga
mungkin dianggap sebagai spesialisasi medis, jabatan ini harus tetap
diklasifikasikan di sini.","2","PROFESIONAL","22","PROFESIONAL KESEHATAN","221","DOKTER MEDIS","2211","PRAKTISI DOKTER UMUM","2 > 22 > 221 > 2211","PROFESIONAL > PROFESIONAL KESEHATAN > DOKTER MEDIS > PRAKTISI DOKTER UMUM","3","3","tidak","praktisi dokter umum","345","346","313","314","lolos_struktur_otomatis_belum_review_manual"
"E00712","2026","2211.01","221101","6","Jabatan","5","712","2211","DOKTER UMUM","Dokter umum melakukan pemeriksaan medis, menentukan diagnosis, membuat
resep obat, dan menerapkan teknik pengobatan untuk menyembuhkan dan
mencegah penyakit, kelainan, dan luka pada tubuh secara umum (tidak terfokus
pada penyakit atau kasus tertentu). Tugasnya meliputi memeriksa pasien;
mempertimbangkan hasil pemeriksaan, pengujian, dan berkonsultasi dengan
tenaga spesialis atau dokter lain apabila hal tersebut diperlukan; melakukan
diagnosis mengenai gejala yang dialami pasien; membuat resep; memberi
nasihat kepada pasien mengenai pantangan yang perlu dilakukan untuk menjaga
dan memulihkan kesehatan; mengatur pemakaian obat-obatan menurut
keperluan; dan membuat catatan mengenai kondisi kesehatan pasien yang
diperiksa serta pengobatan yang telah diberikan.","2","PROFESIONAL","22","PROFESIONAL KESEHATAN","221","DOKTER MEDIS","2211","PRAKTISI DOKTER UMUM","2 > 22 > 221 > 2211 > 2211.01","PROFESIONAL > PROFESIONAL KESEHATAN > DOKTER MEDIS > PRAKTISI DOKTER UMUM > DOKTER UMUM","0","0","tidak","dokter umum","346","346","314","314","lolos_struktur_otomatis_belum_review_manual"
"E00713","2026","2211.02","221102","6","Jabatan","5","713","2211","DOKTER KELUARGA","Dokter keluarga melakukan pemeriksaan medis, menentukan diagnosis,
membuat resep obat, dan menerapkan teknik pengobatan untuk
menyembuhkan dan mencegah penyakit, kelainan, dan luka pada tubuh (tidak
terfokus pada penyakit atau kasus tertentu) kepada pasien di dalam
sebuah/beberapa keluarga khusus yang menjadi pelanggannya. Tugasnya
meliputi tugas dokter umum, tetapi bukan untuk pasien secara umum, melainkan
pasien di dalam sebuah/beberapa keluarga khusus yang menjadi pelanggannya.","2","PROFESIONAL","22","PROFESIONAL KESEHATAN","221","DOKTER MEDIS","2211","PRAKTISI DOKTER UMUM","2 > 22 > 221 > 2211 > 2211.02","PROFESIONAL > PROFESIONAL KESEHATAN > DOKTER MEDIS > PRAKTISI DOKTER UMUM > DOKTER KELUARGA","0","0","tidak","dokter keluarga","347","347","315","315","lolos_struktur_otomatis_belum_review_manual"
"E00714","2026","2211.99","221199","6","Jabatan","5","714","2211","PRAKTISI DOKTER UMUM LAINNYA","Jabatan ini mencakup praktisi dokter umum lainnya dari subgolongan ini.","2","PROFESIONAL","22","PROFESIONAL KESEHATAN","221","DOKTER MEDIS","2211","PRAKTISI DOKTER UMUM","2 > 22 > 221 > 2211 > 2211.99","PROFESIONAL > PROFESIONAL KESEHATAN > DOKTER MEDIS > PRAKTISI DOKTER UMUM > PRAKTISI DOKTER UMUM LAINNYA","0","0","ya","praktisi dokter umum lainnya","347","347","315","315","lolos_struktur_otomatis_belum_review_manual"
